"Frutilla", 267.09, 354
"Choclo", 59.16, 261
"Esparrago", 637.81, 228
"Palta", 1171.52, 468
"Batata", 16.67, 1190
"Berenjena", 53.81, 510
"Repollo", 5.66, 588
"Banana", 70.02, 1080
"Ciruela", 945.46, 990
"Mandarina", 25.56, 920
"Frutilla", 272.29, 276
"Morron", 2939.57, 540
"Higo", 2500.69, 107
"Frutilla", 329.05, 297
"Mandarina", 25.28, 840
"Durazno", 271.67, 960
"Durazno", 155.57, 880
"Frambuesa", 2014.59, 85
"Morron", 2930.03, 546
"Ciruela", 935.31, 828
"Lima", 1316.54, 212
"Kiwi", 431.57, 420
"Ajo", 963.26, 84
"Zuccini", 76.17, 660
"Melon", 105.98, 356
"Pomelo", 49.59, 810
"Zuccini", 78.55, 492
"Frutilla", 309.52, 321
"Zanahoria", 25.02, 714
"Palta", 1152.25, 348
"Batata", 28.50, 840
"TomCherry", 523.92, 162
"Cebolla", 62.75, 808
"Palta", 1159.36, 376
"Coliflor", 20.63, 455
"Esparrago", 601.68, 240
"Naranja", 15.25, 1150
"Lima", 1063.29, 240
"Rabanito", 226.47, 240
"Papa", 17.14, 900
"Limon", 305.84, 637
"Esparrago", 586.52, 236
"Esparrago", 608.08, 236
"Melon", 115.34, 468
"Mandarina", 9.13, 1100
"Repollo", 5.77, 707
"Cereza", 1054.37, 210
"Durazno", 126.94, 960
"Sandia", 70.43, 1035
"Champignon", 3591.35, 114
"Papa", 20.13, 1050
"Durazno", 150.04, 816
"Durazno", 262.45, 864
"Batata", 22.20, 850
"Sandia", 63.98, 972
"Berenjena", 48.24, 558
"Limon", 334.32, 805
"Ciruela", 960.03, 756
"Apio", 50.21, 333
"Lima", 1169.67, 172
"Caqui", 794.15, 80
"Cebolla", 74.67, 792
"Pepino", 48.30, 565
"Repollo", 3.97, 763
"Coliflor", 33.89, 500
"Pepino", 33.22, 595
"Cereza", 1035.23, 210
"Durazno", 179.37, 752
"Durazno", 281.70, 808
"Lima", 1279.22, 220
"Lima", 1063.32, 230
"Naranja", 21.55, 980
"Tomate", 776.37, 999
"Uva", 678.38, 324
"Batata", 22.80, 1150
"Champignon", 3561.85, 82
"Pomelo", 55.61, 846
"Zuccini", 96.17, 714
"Ajo", 913.13, 116
"Cebolla", 47.12, 712
"Pera", 162.62, 1000
"Choclo", 51.81, 348
"Sandia", 67.61, 729
"Melon", 116.79, 476
"Frambuesa", 2022.65, 100
"Alcachofa", 141.69, 288
"Uva", 704.91, 306
"Cebolla", 72.04, 744
"TomCherry", 573.55, 186
"Melon", 106.08, 368
"Alcachofa", 156.95, 276
"Champignon", 3566.16, 108
"Naranja", 7.28, 1130
"Durazno", 151.88, 832
"Higo", 2526.38, 99
"Choclo", 49.77, 360
"Brocoli", 339.77, 420
"Esparrago", 616.42, 180
"Kinoto", 46.58, 206
"Banana", 66.35, 1170
"Tomate", 765.77, 1008
"Frutilla", 310.23, 318
"Tomate", 773.22, 981
"Calabaza", 27.61, 872
"Kiwi", 426.55, 328
"Uva", 731.25, 294
"Coliflor", 30.32, 420
"Frambuesa", 2078.42, 83
"TomCherry", 555.54, 236
"Manzana", 134.41, 840
"Calabaza", 19.40, 680
"Lima", 1045.70, 168
"Coliflor", 28.65, 575
"Pera", 150.53, 1020
"Apio", 49.54, 291
"Mandarina", 14.49, 1070
"Champignon", 3636.34, 115
"Mandarina", 15.01, 1090
"Batata", 24.77, 990
"Lima", 1377.01, 160
"Cereza", 1025.58, 238
"Palta", 1119.60, 364
"Papa", 12.99, 880
"Calabaza", 20.23, 864
"TomCherry", 534.64, 214
"Palta", 1156.45, 436
"Durazno", 161.93, 680
"Ajo", 901.46, 115
"Melon", 101.45, 368
"Lima", 1075.48, 234
"Limon", 299.45, 581
"Rabanito", 186.02, 327
"Tomate", 712.29, 828
"Durazno", 150.70, 936
"Brocoli", 384.22, 332
"Durazno", 182.12, 672
"Palta", 1203.61, 428
"Lima", 963.03, 184
"Cereza", 972.26, 234
"Durazno", 157.63, 864
"Higo", 2524.38, 109
"Tomate", 725.64, 954
"Alcachofa", 152.17, 255
"Kiwi", 450.52, 376
"Lechuga", 37.18, 945
"Champignon", 3612.67, 88
"Durazno", 265.26, 880
"Batata", 20.86, 890
"Ajo", 862.56, 114
"Esparrago", 627.46, 198
"Esparrago", 600.43, 218
"Naranja", 12.76, 940
"Zanahoria", 34.49, 480
"Durazno", 258.59, 744
"Pera", 163.76, 1080
"Lima", 1037.43, 162
"Coliflor", 35.44, 510
"Lechuga", 44.87, 810
"Tomate", 762.23, 1026
"Durazno", 275.98, 816
"Pomelo", 41.61, 729
"Durazno", 264.04, 904
"TomCherry", 533.56, 218
"Brocoli", 330.19, 440
"Calabaza", 19.41, 928
"Zuccini", 82.48, 612
"Durazno", 154.41, 944
"Acelga", 24.55, 756
"Sandia", 60.90, 1044
"Caqui", 854.93, 101
"Melon", 111.87, 472
"Champignon", 3552.78, 101
"Naranja", 12.19, 850
"Higo", 2485.38, 99
"Durazno", 137.82, 672
"Lechuga", 30.34, 954
"Palta", 1086.99, 452
"Kinoto", 32.98, 236
"Coliflor", 26.32, 420
"Pepino", 50.04, 485
"Lima", 1245.67, 174
"Alcachofa", 122.33, 243
"Lima", 1438.49, 204
"Acelga", 15.87, 738
"Coliflor", 27.43, 465
"Durazno", 168.45, 736
"Zanahoria", 28.85, 636
"Naranja", 10.70, 920
"Naranja", 21.40, 1060
"TomCherry", 528.40, 164
"Rabanito", 234.49, 264
"Batata", 18.44, 920
"Durazno", 173.43, 648
"Durazno", 151.38, 920
"Sandia", 68.52, 1035
"Papa", 9.06, 1020
"Batata", 23.60, 1090
"Durazno", 184.93, 696
"Pepino", 36.57, 445
"Pomelo", 55.83, 846
"Palta", 1218.71, 320
"Pepino", 43.15, 485
"Zanahoria", 36.18, 510
"TomCherry", 503.41, 170
"Ajo", 861.29, 114
"TomCherry", 545.01, 188
"Kinoto", 21.27, 222
"Sandia", 61.17, 837
"Pera", 155.43, 1060
"Frutilla", 286.86, 303
"Ciruela", 1000.31, 918
"Acelga", 13.06, 909
"Naranja", 14.96, 1050
"Naranja", 13.17, 840
"Melon", 105.69, 376
"Lima", 1008.78, 202
"Kiwi", 371.41, 416
"Pera", 132.10, 800
"Kinoto", 35.40, 212
"Kinoto", 36.90, 176
"Palta", 433.97, 450
"Manzana", 141.09, 820
"Berenjena", 68.58, 618
"Apio", 47.63, 345
"Mandarina", 15.45, 1020
"Pepino", 31.86, 420
"Batata", 19.12, 1040
"Mandarina", 11.57, 830
"Lima", 1034.68, 200
"Zanahoria", 31.05, 594
"Pomelo", 47.34, 747
"Palta", 1208.77, 364
"Uva", 653.72, 279
"Alcachofa", 162.69, 354
"Coliflor", 34.00, 515
"Repollo", 3.93, 588
"Durazno", 254.33, 880
"Pepino", 40.01, 490
"Melon", 85.45, 464
"Pomelo", 43.88, 1017
"Lima", 1220.46, 188
"Pepino", 41.95, 505
"Lechuga", 32.86, 927
"Papa", 15.11, 930
"Durazno", 156.69, 840
"Naranja", 10.01, 920
"Repollo", 0.90, 693
"Choclo", 54.38, 258
"Coliflor", 24.87, 430
"Cereza", 994.42, 200
"Pepino", 34.52, 590
"Papa", 18.82, 1080
"Palta", 515.47, 505
"Mandarina", 26.86, 1100
"Melon", 111.84, 360
"Tomate", 794.59, 936
"Cereza", 999.91, 212
"Morron", 3000.09, 504
"Ciruela", 978.82, 765
"Limon", 329.97, 595
"Palta", 1165.05, 352
"Ciruela", 947.09, 864
"Sandia", 55.18, 1080
"Manzana", 121.84, 1060
"Choclo", 44.61, 303
"Rabanito", 221.56, 318
"Kiwi", 432.86, 468
"Rabanito", 225.76, 309
"Papa", 15.60, 1050
"Acelga", 26.09, 927
"Calabaza", 22.57, 656
"Rabanito", 217.19, 342
"Lima", 1067.94, 212
"Cebolla", 72.39, 720
"Cebolla", 62.05, 944
"Esparrago", 606.79, 206
"Pera", 168.25, 1050
"Durazno", 173.80, 696
"Sandia", 71.89, 963
"Durazno", 175.63, 800
"Papa", 14.11, 970
"Batata", 24.05, 1080
"Esparrago", 603.90, 202
"Palta", 492.91, 595
"Repollo", 5.04, 595
"Coliflor", 35.58, 560
"Durazno", 286.17, 776
"Papa", 15.69, 1050
"Mandarina", 6.85, 990
"Choclo", 60.04, 360
"Zuccini", 81.84, 636
"TomCherry", 597.97, 160
"Papa", 14.93, 840
"Naranja", 19.70, 900
"Kinoto", 30.37, 208
"Frutilla", 275.38, 339
"Caqui", 813.97, 94
"Acelga", 19.96, 747
"Palta", 1125.45, 468
"Caqui", 874.57, 92
"Palta", 1152.82, 416
"Morron", 2879.11, 606
"Brocoli", 323.12, 336
"Mandarina", 22.09, 1110
"Choclo", 62.20, 333
"Cebolla", 70.93, 736
"Choclo", 51.75, 351
"Palta", 481.76, 435
"Pera", 147.83, 920
"Kiwi", 441.11, 388
"Calabaza", 23.58, 704
"Frambuesa", 2024.81, 117
"Lima", 1369.02, 216
"Repollo", 7.95, 770
"Cebolla", 77.15, 648
"Frutilla", 278.36, 345
"Higo", 2490.91, 85
"Durazno", 145.78, 672
"Zuccini", 79.92, 666
"Kinoto", 42.42, 204
"Acelga", 20.93, 1080
"Mandarina", 21.59, 1080
"Brocoli", 363.34, 376
"Higo", 2518.89, 81
"Papa", 10.75, 880
"Lima", 1190.02, 168
"Lima", 985.01, 166
"Apio", 53.83, 342
"Durazno", 145.37, 680
"Berenjena", 57.42, 570
"Morron", 2933.67, 666
"Kiwi", 415.58, 416
"Melon", 109.03, 328
"Naranja", 12.48, 1120
"Kiwi", 423.49, 364
"Naranja", 19.30, 970
"Zuccini", 77.10, 690
"Ciruela", 963.47, 729
"Rabanito", 221.49, 324
"Acelga", 16.84, 756
"Mandarina", 19.14, 1010
"Calabaza", 20.13, 920
"Lima", 1242.02, 200
"Brocoli", 350.97, 460
"Lima", 1375.93, 224
"Ciruela", 899.96, 945
"Lima", 1073.45, 180
"Sandia", 57.52, 792
"Brocoli", 350.70, 444
"Tomate", 751.33, 1008
"Ajo", 860.92, 96
"Calabaza", 18.91, 856
"Durazno", 177.48, 664
"Calabaza", 25.79, 832
"Mandarina", 16.74, 1060
"Ajo", 896.66, 85
"Lima", 1224.86, 208
"Calabaza", 21.36, 744
"Apio", 48.37, 354
"Palta", 479.14, 440
"Pomelo", 59.89, 774
"Choclo", 49.15, 342
"Berenjena", 57.24, 582
"Durazno", 186.78, 648
"Lima", 1233.32, 192
"Tomate", 754.13, 1053
"Papa", 16.12, 1060
"Morron", 2948.88, 498
"Brocoli", 331.33, 444
"Coliflor", 30.17, 495
"Durazno", 158.79, 840
"Higo", 2423.26, 101
"Lima", 1216.13, 234
"Papa", 17.68, 1050
"Zuccini", 85.19, 510
"Zanahoria", 35.90, 504
"TomCherry", 520.89, 170
"Papa", 21.72, 1120
"Palta", 468.72, 580
"Caqui", 815.68, 117
"Calabaza", 20.81, 936
"Naranja", 13.89, 860
"Pera", 147.43, 980
"Apio", 51.78, 252
"Durazno", 278.01, 720
"Pera", 141.36, 1150
"Zuccini", 88.63, 708
"Durazno", 140.21, 848
"Choclo", 51.74, 255
"Alcachofa", 133.11, 276
"Brocoli", 334.54, 380
"Higo", 2489.96, 116
"Tomate", 655.36, 1026
"Zuccini", 90.23, 594
"Apio", 52.58, 276
"Manzana", 133.48, 940
"TomCherry", 549.69, 194
"Kiwi", 451.16, 408
"Frambuesa", 2169.69, 107
"Naranja", 10.60, 1010
"Ajo", 893.19, 103
"Lima", 1185.78, 172
"Calabaza", 20.17, 832
"Mandarina", 13.42, 1040
"Pomelo", 51.53, 846
"Acelga", 17.29, 810
"Kiwi", 432.76, 448
"Caqui", 848.61, 108
"Kinoto", 30.55, 222
"Choclo", 55.46, 303
"Kiwi", 445.18, 412
"Zanahoria", 33.20, 648
"Ciruela", 996.40, 792
"Apio", 44.15, 309
"Pepino", 29.45, 430
"Mandarina", 20.39, 940
"Esparrago", 625.03, 188
"Acelga", 13.61, 738
"Choclo", 57.48, 267
"Kinoto", 33.89, 220
"Mandarina", 7.59, 860
"Papa", 21.22, 1110
"Apio", 62.88, 315
"Champignon", 3556.00, 117
"Uva", 702.66, 264
"Brocoli", 363.24, 460
"Champignon", 3669.90, 103
"Champignon", 3531.38, 102
"Apio", 63.57, 309
"Morron", 3042.89, 624
"Melon", 113.63, 436
"Uva", 716.33, 252
"Mandarina", 19.56, 1100
"Cereza", 1025.19, 200
"Rabanito", 238.37, 252
"Limon", 325.92, 735
"TomCherry", 537.44, 198
"Kiwi", 393.35, 372
"Pomelo", 44.10, 747
"Morron", 2937.72, 480
"Palta", 475.53, 545
"Calabaza", 26.49, 904
"Higo", 2504.92, 105
"Tomate", 763.74, 927
"Frutilla", 302.88, 270
"Durazno", 136.84, 752
"Banana", 66.21, 1190
"Cereza", 1067.81, 234
"Durazno", 269.56, 872
"Palta", 1191.73, 424
"Lima", 1258.75, 222
"Pera", 144.95, 900
"Cereza", 988.21, 206
"Melon", 109.29, 324
"Tomate", 792.79, 801
"Manzana", 119.12, 1110
"Durazno", 287.48, 960
"Pera", 132.78, 990
"Ajo", 899.75, 119
"Brocoli", 338.80, 476
"Calabaza", 26.50, 936
"Rabanito", 219.01, 303
"Melon", 119.73, 400
"Mandarina", 25.14, 990
"Mandarina", 14.11, 870
"Lima", 1167.12, 164
"Kinoto", 31.73, 202
"Naranja", 13.73, 1070
"Frutilla", 285.37, 345
"Lima", 1142.45, 198
"Calabaza", 13.37, 856
"Ajo", 905.35, 88
"Coliflor", 33.26, 575
"Brocoli", 395.51, 432
"Palta", 1153.65, 324
"Alcachofa", 154.30, 306
"Frutilla", 305.47, 294
"Cereza", 1028.05, 168
"Alcachofa", 152.65, 276
"Kiwi", 470.07, 372
"Limon", 339.85, 749
"Zuccini", 103.98, 708
"Choclo", 49.72, 333
"TomCherry", 562.79, 176
"Mandarina", 29.95, 1100
"Mandarina", 16.02, 1080
"Zuccini", 84.78, 534
"TomCherry", 558.17, 188
"Acelga", 17.90, 801
"Lima", 1425.90, 176
"Higo", 2514.39, 102
"Naranja", 19.41, 1010
"Cebolla", 53.97, 896
"Kiwi", 453.70, 432
"Frambuesa", 2014.48, 112
"Pepino", 38.10, 415
"Rabanito", 201.95, 327
"Cebolla", 60.95, 688
"Durazno", 273.23, 712
"Higo", 2492.53, 106
"TomCherry", 587.59, 206
"Durazno", 153.64, 768
"TomCherry", 511.44, 192
"Rabanito", 227.96, 318
"Papa", 10.29, 1170
"Pera", 152.14, 1140
"Choclo", 60.62, 330
"Pera", 142.69, 1030
"Lima", 1037.86, 230
"Lechuga", 49.46, 1080
"Tomate", 704.94, 1080
"Ajo", 914.57, 93
"Uva", 731.51, 246
"Ajo", 918.99, 104
"Pepino", 46.65, 585
"Melon", 83.05, 396
"Tomate", 702.84, 828
"Acelga", 19.04, 1080
"Sandia", 63.23, 765
"Durazno", 139.38, 824
"Tomate", 753.12, 1008
"Pera", 158.25, 1030
"Cebolla", 62.44, 744
"Melon", 96.41, 392
"Champignon", 3672.51, 107
"Naranja", 10.61, 1080
"Lima", 1025.97, 172
"Durazno", 291.18, 768
"Rabanito", 216.90, 330
"Esparrago", 684.32, 160
"Mandarina", 22.43, 1110
"Sandia", 58.07, 1026
"Lechuga", 41.00, 1035
"Durazno", 135.62, 848
"Palta", 467.15, 480
"Cebolla", 63.14, 728
"Apio", 44.19, 309
"Durazno", 162.43, 832
"Higo", 2608.90, 107
"Morron", 2928.02, 630
"Kiwi", 446.77, 320
"Kiwi", 450.47, 320
"Palta", 503.63, 535
"Cereza", 1051.72, 194
"Esparrago", 603.38, 180
"Pomelo", 46.23, 936
"Palta", 512.18, 450
"Berenjena", 58.83, 714
"Durazno", 186.12, 664
"Champignon", 3565.66, 96
"Rabanito", 226.43, 240
"Rabanito", 206.97, 267
"Naranja", 8.10, 1020
"Pera", 146.38, 1200
"Lima", 1201.07, 196
"Tomate", 745.70, 1071
"Pera", 134.90, 990
"Lima", 1370.18, 226
"Alcachofa", 155.21, 306
"Tomate", 768.50, 936
"Pera", 143.44, 1130
"Frambuesa", 1994.71, 101
"Repollo", 4.95, 749
"Durazno", 166.69, 736
"Acelga", 15.67, 1062
"Pomelo", 39.94, 864
"TomCherry", 565.02, 234
"Frambuesa", 2015.50, 112
"Lima", 1405.32, 170
"Durazno", 164.83, 960
"Coliflor", 25.00, 450
"Batata", 25.52, 940
"Brocoli", 366.86, 460
"Lima", 998.61, 226
"Berenjena", 61.53, 570
"Lima", 1205.72, 222
"Brocoli", 356.60, 448
"Higo", 2506.26, 104
"Alcachofa", 139.13, 249
"Limon", 321.31, 721
"Palta", 1146.32, 332
"Zuccini", 97.35, 654
"Higo", 2458.54, 116
"Kiwi", 430.33, 392
"Esparrago", 588.54, 210
"Esparrago", 661.37, 188
"Zanahoria", 33.49, 564
"Champignon", 3652.22, 100
"Mandarina", 18.19, 1200
"Cereza", 1061.21, 216
"Cereza", 1037.90, 226
"Apio", 59.85, 315
"Uva", 736.29, 249
"Sandia", 56.81, 945
"Pepino", 36.38, 600
"Esparrago", 620.87, 166
"Pomelo", 49.78, 720
"Higo", 2483.63, 84
"Lima", 1397.60, 202
"Pomelo", 35.97, 900
"Cebolla", 77.23, 952
"Caqui", 848.78, 104
"Durazno", 158.87, 896
"Brocoli", 353.31, 404
"Frambuesa", 2050.79, 95
"Cereza", 1014.53, 236
"Caqui", 782.16, 117
"Alcachofa", 146.62, 276
"Naranja", 19.19, 960
"Morron", 3000.95, 546
"Papa", 13.55, 1050
"Apio", 58.33, 276
"Naranja", 15.44, 1110
"Cebolla", 63.77, 912
"Zuccini", 85.76, 600
"Apio", 62.18, 321
"Tomate", 711.11, 918
"Naranja", 16.79, 1060
"Zanahoria", 26.68, 486
"Zuccini", 85.97, 660
"Naranja", 11.39, 880
"Lima", 1029.94, 166
"Calabaza", 20.06, 856
"Naranja", 20.67, 960
"Lima", 1187.05, 168
"Papa", 19.81, 820
"Sandia", 53.74, 738
"Zuccini", 85.15, 600
"Lechuga", 40.87, 792
"Mandarina", 15.94, 850
"Coliflor", 33.35, 540
"Calabaza", 21.73, 944
"Pomelo", 42.30, 837
"Batata", 23.48, 1050
"Lima", 1316.47, 180
"Banana", 51.28, 950
"Banana", 68.88, 900
"Kinoto", 36.46, 176
"Manzana", 150.38, 950
"Sandia", 64.06, 747
"Cebolla", 66.01, 904
"Champignon", 3577.35, 82
"Uva", 666.04, 294
"Uva", 747.33, 270
"Zuccini", 72.73, 546
"Lima", 1357.12, 192
"Pera", 141.42, 1150
"Lima", 1201.41, 176
"Palta", 1164.91, 440
"Caqui", 852.93, 95
"Sandia", 59.53, 1080
"Cereza", 1072.60, 204
"Manzana", 136.66, 810
"Ajo", 913.01, 89
"Berenjena", 60.22, 654
"Palta", 496.45, 515
"TomCherry", 559.90, 240
"Tomate", 716.96, 945
"Alcachofa", 139.81, 294
"Lima", 1174.65, 232
"Palta", 1124.55, 444
"Higo", 2469.52, 111
"Banana", 77.04, 920
"Batata", 27.19, 1170
"Mandarina", 22.01, 950
"Pepino", 38.63, 510
"Kinoto", 34.36, 172
"Berenjena", 58.27, 546
"Esparrago", 653.12, 206
"Palta", 1152.50, 412
"Durazno", 242.17, 744
"Palta", 1108.00, 364
"Limon", 329.18, 784
"Lima", 1208.41, 212
"Banana", 68.26, 1180
"Coliflor", 24.75, 450
"Cereza", 1008.28, 164
"Cebolla", 53.35, 816
"Sandia", 59.40, 1053
"Lima", 1234.09, 184
"Limon", 335.71, 826
"Lima", 1356.69, 174
"Naranja", 9.70, 850
"Lima", 1012.89, 186
"Tomate", 725.69, 972
"Mandarina", 13.43, 950
"Batata", 18.40, 860
"Uva", 707.46, 342
"Zuccini", 74.37, 576
"Frutilla", 273.56, 291
"Durazno", 124.30, 904
"Zanahoria", 37.54, 618
"Limon", 301.87, 595
"Manzana", 139.75, 1080
"Ajo", 927.15, 105
"Uva", 763.20, 279
"Higo", 2516.84, 119
"Naranja", 18.12, 1010
"Papa", 18.08, 920
"Durazno", 158.68, 856
"Frutilla", 300.22, 318
"Lima", 1343.31, 166
"Mandarina", 14.50, 920
"Naranja", 19.61, 880
"Batata", 26.14, 920
"Esparrago", 617.11, 178
"Pomelo", 48.54, 1017
"Sandia", 65.46, 972
"Kinoto", 34.01, 222
"Morron", 2914.28, 570
"Pepino", 41.90, 460
"Zanahoria", 33.81, 660
"Tomate", 680.91, 864
"Tomate", 696.65, 882
"Kiwi", 406.86, 368
"Naranja", 10.38, 1090
"Manzana", 139.58, 1000
"Lima", 1313.49, 176
"Pera", 157.38, 940
"Durazno", 153.75, 920
"Palta", 522.04, 460
"Rabanito", 227.02, 354
"Caqui", 838.26, 84
"Sandia", 61.29, 756
"Ciruela", 978.12, 810
"Frambuesa", 2124.74, 94
"Champignon", 3571.50, 100
"Lima", 1023.70, 224
"Papa", 9.38, 930
"Cereza", 1038.35, 200
"Berenjena", 52.38, 504
"Palta", 1127.90, 428
"Champignon", 3462.18, 87
"Brocoli", 352.59, 456
"Durazno", 158.21, 816
"Pomelo", 41.23, 738
"Ajo", 856.31, 80
"Pomelo", 43.63, 927
"Lima", 1227.64, 212
"Acelga", 13.81, 909
"Pomelo", 61.54, 828
"Acelga", 24.59, 1080
"Mandarina", 15.90, 920
"Ajo", 876.51, 110
"Acelga", 18.30, 1044
"Higo", 2509.02, 86
"Lechuga", 44.33, 1080
"Lima", 1378.48, 204
"Durazno", 139.89, 696
"Melon", 99.08, 360
"Ciruela", 900.90, 927
"Pera", 137.63, 830
"Rabanito", 227.96, 330
"Zuccini", 84.63, 510
"Limon", 335.83, 833
"Morron", 2947.70, 540
"Frutilla", 298.81, 282
"Rabanito", 268.63, 279
"Zanahoria", 31.29, 636
"Zanahoria", 28.76, 690
"Morron", 2904.74, 660
"Lima", 1222.99, 216
"Mandarina", 22.05, 1090
"Lechuga", 45.51, 927
"Rabanito", 223.92, 300
"Caqui", 807.26, 87
"TomCherry", 478.15, 204
"Zuccini", 85.51, 654
"Zanahoria", 35.72, 702
"Morron", 3012.31, 594
"Choclo", 58.26, 348
"Higo", 2540.68, 81
"Mandarina", 21.48, 830
"Palta", 472.90, 595
"Sandia", 76.34, 747
"Caqui", 839.43, 111
"Frutilla", 273.11, 321
"Choclo", 62.79, 321
"Rabanito", 223.16, 279
"Durazno", 193.96, 712
"Alcachofa", 155.50, 354
"Batata", 20.91, 1190
"Cereza", 1041.45, 236
"Repollo", 5.84, 721
"Banana", 72.39, 920
"Ajo", 983.30, 118
"Cereza", 1030.35, 180
"Banana", 72.80, 1090
"Acelga", 21.14, 936
"Zanahoria", 29.69, 702
"Kiwi", 461.62, 324
"Kinoto", 36.35, 206
"Palta", 1171.34, 360
"Lechuga", 49.86, 954
"Mandarina", 19.24, 930
"Alcachofa", 140.28, 270
"Batata", 12.91, 1160
"Palta", 1167.24, 360
"TomCherry", 569.15, 224
"Melon", 114.48, 432
"Uva", 703.69, 267
"Lima", 1020.13, 226
"Sandia", 57.54, 837
"Cebolla", 61.13, 680
"Sandia", 68.34, 909
"Uva", 774.71, 255
"Esparrago", 621.21, 184
"Acelga", 32.05, 864
"Apio", 62.16, 276
"Papa", 19.97, 980
"Manzana", 133.22, 1170
"Pepino", 39.57, 550
"Palta", 529.91, 400
"Durazno", 144.13, 712
"Lima", 1364.42, 182
"Alcachofa", 156.60, 306
"Mandarina", 17.60, 1000
"Pera", 130.41, 1160
"Esparrago", 623.59, 196
"Berenjena", 57.69, 714
"Choclo", 62.86, 306
"Ciruela", 1025.13, 945
"Rabanito", 221.15, 258
"Pera", 115.57, 1010
"Banana", 89.62, 970
"Frambuesa", 2036.01, 113
"Manzana", 131.34, 840
"Higo", 2494.47, 93
"Repollo", 8.76, 742
"Banana", 70.51, 1200
"Mandarina", 22.82, 800
"Brocoli", 346.34, 472
"Sandia", 60.58, 1017
"Melon", 112.93, 328
"Frambuesa", 2118.20, 89
"Zuccini", 84.67, 720
"Zanahoria", 33.20, 624
"Naranja", 6.76, 840
"Pera", 151.02, 810
"Naranja", 15.45, 1110
"Frambuesa", 2101.60, 104
"Durazno", 133.33, 752
"Banana", 62.34, 850
"Palta", 495.73, 440
"Ciruela", 943.27, 1008
"Palta", 1134.48, 416
"Lima", 1366.17, 184
"Zanahoria", 43.52, 612
"Kiwi", 419.45, 416
"Frambuesa", 2025.03, 114
"Banana", 60.74, 1130
"Melon", 108.00, 328
"Durazno", 164.12, 872
"Lima", 1274.84, 186
"Durazno", 145.59, 944
"Cereza", 993.64, 180
"TomCherry", 568.14, 190
"Morron", 3014.19, 600
"Zuccini", 86.32, 504
"Durazno", 164.58, 832
"Cebolla", 69.55, 776
"Zanahoria", 47.46, 624
"Ciruela", 949.39, 792
"Higo", 2544.45, 118
"Tomate", 718.23, 873
"Brocoli", 371.58, 480
"Naranja", 15.13, 1120
"Alcachofa", 181.85, 249
"Ajo", 839.02, 93
"Rabanito", 219.10, 315
"Kiwi", 446.58, 404
"Pomelo", 59.03, 963
"Mandarina", 23.15, 870
"Palta", 1178.45, 456
"Calabaza", 11.91, 688
"Frambuesa", 2095.97, 108
"Pera", 131.11, 1030
"Mandarina", 13.94, 1080
"Banana", 65.29, 1190
"Champignon", 3505.41, 83
"Uva", 661.98, 252
"Choclo", 56.73, 270
"Palta", 492.83, 520
"Naranja", 9.14, 910
"Repollo", 3.77, 651
"TomCherry", 548.65, 178
"Esparrago", 621.63, 194
"Pomelo", 53.64, 999
"Durazno", 152.78, 704
"Uva", 718.55, 261
"Choclo", 71.86, 327
"Esparrago", 661.13, 170
"Durazno", 183.09, 736
"Pera", 171.09, 960
"Esparrago", 608.94, 196
"Melon", 104.60, 452
"Higo", 2532.64, 82
"Manzana", 137.09, 960
"Rabanito", 211.44, 294
"Frambuesa", 2031.71, 80
"Palta", 1177.69, 472
"Rabanito", 204.54, 315
"Limon", 339.37, 644
"Sandia", 69.13, 909
"Caqui", 847.99, 115
"Cebolla", 71.86, 776
"Higo", 2534.34, 115
"Higo", 2436.69, 95
"Acelga", 28.53, 909
"Manzana", 131.36, 1110
"Pera", 144.58, 850
"Rabanito", 216.94, 264
"Naranja", 15.43, 910
"Durazno", 152.04, 648
"Rabanito", 222.39, 267
"Pera", 154.38, 1030
"Frambuesa", 2111.15, 103
"Pera", 130.24, 870
"Lima", 1189.00, 192
"Papa", 11.39, 1110
"Alcachofa", 136.35, 282
"Kinoto", 33.57, 226
"Limon", 322.18, 798
"Choclo", 62.92, 246
"Melon", 96.16, 320
"Zanahoria", 27.31, 654
"Acelga", 17.63, 801
"Frambuesa", 2068.42, 118
"TomCherry", 566.37, 208
"Tomate", 707.61, 855
"Sandia", 60.87, 990
"Alcachofa", 148.79, 345
"Mandarina", 19.39, 1180
"Brocoli", 376.73, 444
"Lechuga", 54.40, 1053
"Lima", 1040.72, 160
"Esparrago", 599.58, 208
"Batata", 17.96, 1020
"Acelga", 12.98, 936
"Lechuga", 35.41, 963
"Sandia", 59.99, 972
"Cebolla", 76.35, 752
"Pera", 151.14, 1170
"Pera", 143.61, 800
"Manzana", 139.11, 1070
"Lima", 1394.08, 240
"Mandarina", 31.32, 900
"Zuccini", 71.09, 660
"Coliflor", 28.95, 595
"Durazno", 137.01, 960
"Cereza", 987.60, 182
"Limon", 305.97, 791
"Pomelo", 39.13, 963
"Cebolla", 69.67, 640
"Batata", 17.11, 890
"Choclo", 54.64, 282
"Ciruela", 954.23, 756
"Calabaza", 20.15, 728
"Lechuga", 31.14, 1026
"Lima", 1252.89, 190
"Lima", 1386.07, 216
"Lima", 1220.25, 212
"Lima", 1230.93, 174
"Alcachofa", 176.91, 285
"Durazno", 149.95, 904
"Apio", 38.32, 351
"Melon", 101.88, 400
"Tomate", 769.14, 846
"Durazno", 276.59, 936
